"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x226481275","x1325991605195694081",2020-11-10 02:40:09,"gojekindonesia","@Tha_mieee Hai kak, kami sarankan untuk membuka link yg diinfokan dan kirimkan screenshotnya melalui DM agar dapat kami bantu cek ya kak. Terima kasih^feb","Salesforce - Social Studio",143,"x1325990253102915584","x1348702332","Tha_mieee",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1348702332","Tha_mieee","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gojekindonesia/status/1325991605195694081","Gojek Indonesia","Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.","https://t.co/WnylHjMaOJ",FALSE,965848,70098,478,492044,3672,2010-12-14 07:44:50,TRUE,"https://t.co/WnylHjMaOJ","http://www.go-jek.com",,"https://pbs.twimg.com/profile_banners/226481275/1563768109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265490331048411137/DMOyhhGq_normal.jpg"
"x226481275","x1325983847390076928",2020-11-10 02:09:19,"gojekindonesia","@bacthiar_yudha Hai Kak, untuk perubahan nomor &amp; agar tetap bisa login ke akun Gojek, silakan kirim email dengan melampirkan data ke customerservice@go-jek.com menggunakan email yg terdaftar di Gojek ya. Terima kasih^feb","Salesforce - Social Studio",208,"x1325983101604880384","x1222498847965888513","bacthiar_yudha",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1222498847965888513","bacthiar_yudha","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gojekindonesia/status/1325983847390076928","Gojek Indonesia","Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.","https://t.co/WnylHjMaOJ",FALSE,965848,70098,478,492044,3672,2010-12-14 07:44:50,TRUE,"https://t.co/WnylHjMaOJ","http://www.go-jek.com",,"https://pbs.twimg.com/profile_banners/226481275/1563768109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265490331048411137/DMOyhhGq_normal.jpg"
"x226481275","x1325982859958636550",2020-11-10 02:05:24,"gojekindonesia","@FazarRizky Hai kak, agar dapat kami bantu cek bisa infokan no hp, email dan screenshot transaksinya melalui DM ya. Terima kasih^feb","Salesforce - Social Studio",120,"x1325981146409168896","x25048686","FazarRizky",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x25048686","FazarRizky","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gojekindonesia/status/1325982859958636550","Gojek Indonesia","Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.","https://t.co/WnylHjMaOJ",FALSE,965848,70098,478,492044,3672,2010-12-14 07:44:50,TRUE,"https://t.co/WnylHjMaOJ","http://www.go-jek.com",,"https://pbs.twimg.com/profile_banners/226481275/1563768109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265490331048411137/DMOyhhGq_normal.jpg"
"x226481275","x1325966980571131906",2020-11-10 01:02:18,"gojekindonesia","@BriliandiRorimp Hai, bisa infokan no hp dan email yang terdaftar melalui DM agar dapat kami bantu cek ya. Terima kasih^feb","Salesforce - Social Studio",106,"x1325966265261809664","x3194782849","BriliandiRorimp",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3194782849","BriliandiRorimp","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gojekindonesia/status/1325966980571131906","Gojek Indonesia","Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.","https://t.co/WnylHjMaOJ",FALSE,965848,70098,478,492044,3672,2010-12-14 07:44:50,TRUE,"https://t.co/WnylHjMaOJ","http://www.go-jek.com",,"https://pbs.twimg.com/profile_banners/226481275/1563768109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265490331048411137/DMOyhhGq_normal.jpg"
"x226481275","x1325939867289858053",2020-11-09 23:14:33,"gojekindonesia","@kuin10_ Hai kak, agar dapat kami bantu cek bisa infokan no hp dan email yg terdaftar melalui DM ya. Terima kasih^feb","Salesforce - Social Studio",108,"x1325939091326689280","x1494739975","kuin10_",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1494739975","kuin10_","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gojekindonesia/status/1325939867289858053","Gojek Indonesia","Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.","https://t.co/WnylHjMaOJ",FALSE,965848,70098,478,492044,3672,2010-12-14 07:44:50,TRUE,"https://t.co/WnylHjMaOJ","http://www.go-jek.com",,"https://pbs.twimg.com/profile_banners/226481275/1563768109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265490331048411137/DMOyhhGq_normal.jpg"
"x226481275","x1325918943480057860",2020-11-09 21:51:25,"gojekindonesia","@RamdaniFirdau20 Hai Ramadani, perihal kendala Kamu silakan memberikan informasi lebih lanjut melalui DM ya. Terima kasih^ali.","Salesforce - Social Studio",109,"x1325812124090724355","x1325792173120389120","RamdaniFirdau20",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1325792173120389120","RamdaniFirdau20","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gojekindonesia/status/1325918943480057860","Gojek Indonesia","Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.","https://t.co/WnylHjMaOJ",FALSE,965848,70098,478,492044,3672,2010-12-14 07:44:50,TRUE,"https://t.co/WnylHjMaOJ","http://www.go-jek.com",,"https://pbs.twimg.com/profile_banners/226481275/1563768109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265490331048411137/DMOyhhGq_normal.jpg"
"x226481275","x1325864243401527297",2020-11-09 18:14:03,"gojekindonesia","@Levouisc Hai, dapat kami informasikan bahwa saat ini layanan GoPoints sudah tidak tersedia ya. Terima kasih^jhn","Salesforce - Social Studio",102,"x1325862683992678400","x1216227832252076032","Levouisc",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1216227832252076032","Levouisc","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gojekindonesia/status/1325864243401527297","Gojek Indonesia","Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.","https://t.co/WnylHjMaOJ",FALSE,965848,70098,478,492044,3672,2010-12-14 07:44:50,TRUE,"https://t.co/WnylHjMaOJ","http://www.go-jek.com",,"https://pbs.twimg.com/profile_banners/226481275/1563768109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265490331048411137/DMOyhhGq_normal.jpg"
"x226481275","x1325847174211624964",2020-11-09 17:06:14,"gojekindonesia","@BangUkis Untuk memastikan siapa yang menanggung biaya parkir tersebut. Karena penanggungan biaya parkir merupakan hasil kesepakatan bersama antara Kamu dan Customer (2). Terima kasih^ali","Salesforce - Social Studio",177,"x1325714362099662848","x1075816927","BangUkis",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1075816927","BangUkis","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gojekindonesia/status/1325847174211624964","Gojek Indonesia","Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.","https://t.co/WnylHjMaOJ",FALSE,965848,70098,478,492044,3672,2010-12-14 07:44:50,TRUE,"https://t.co/WnylHjMaOJ","http://www.go-jek.com",,"https://pbs.twimg.com/profile_banners/226481275/1563768109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265490331048411137/DMOyhhGq_normal.jpg"
"x226481275","x1325847040564350976",2020-11-09 17:05:42,"gojekindonesia","@BangUkis Hai, mohon maaf atas ketidaknyamanannya. Terkait informasi yang Kamu sampaikan, kami sarankan sebaiknya sebelum menjalankan order dan memasuki area parkir, Kamu dapat berkomunikasi dan membuat kesepakatan terlebih dahulu dengan Customer (1).","Salesforce - Social Studio",241,"x1325714362099662848","x1075816927","BangUkis",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1075816927","BangUkis","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gojekindonesia/status/1325847040564350976","Gojek Indonesia","Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.","https://t.co/WnylHjMaOJ",FALSE,965848,70098,478,492044,3672,2010-12-14 07:44:50,TRUE,"https://t.co/WnylHjMaOJ","http://www.go-jek.com",,"https://pbs.twimg.com/profile_banners/226481275/1563768109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265490331048411137/DMOyhhGq_normal.jpg"
"x226481275","x1325834495724048385",2020-11-09 16:15:51,"gojekindonesia","@vianabas Hai Octavianto, Terima kasih atas saran dan masukan Kamu yang sangat berharga, kami akan menyampaikannya kepada tim terkait kami. Semoga Gojek dapat lebih baik lagi ke depannya. Terima kasih^ali","Salesforce - Social Studio",194,"x1325833414402977794","x561045349","vianabas",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x561045349","vianabas","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gojekindonesia/status/1325834495724048385","Gojek Indonesia","Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.","https://t.co/WnylHjMaOJ",FALSE,965848,70098,478,492044,3672,2010-12-14 07:44:50,TRUE,"https://t.co/WnylHjMaOJ","http://www.go-jek.com",,"https://pbs.twimg.com/profile_banners/226481275/1563768109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265490331048411137/DMOyhhGq_normal.jpg"
"x226481275","x1325834406511190020",2020-11-09 16:15:29,"gojekindonesia","@toimerde Hai, kami mohon maaf atas kendalanya. Bisa dibantu informasikan alamat email kamu melalui DM untuk kami lakukan pengecekan? Terima kasih^ygb","Salesforce - Social Studio",140,"x1325832541668999168","x1220743596111908865","toimerde",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1220743596111908865","toimerde","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gojekindonesia/status/1325834406511190020","Gojek Indonesia","Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.","https://t.co/WnylHjMaOJ",FALSE,965848,70098,478,492044,3672,2010-12-14 07:44:50,TRUE,"https://t.co/WnylHjMaOJ","http://www.go-jek.com",,"https://pbs.twimg.com/profile_banners/226481275/1563768109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265490331048411137/DMOyhhGq_normal.jpg"
